STDR_YM,CTPRVN_NM,SIGNGU_NM,ADSTRD_NM,INDUTY_LCLAS_CODE,INDUTY_MLSFC_CODE,INDUTY_LCLAS_NM,INDUTY_MLSFC_NM,SEXDSTN_CODE,SEXDSTN,AGRDE_CODE,AGRDE,NCR_CPR_CO,CAPL_AVRG_AM,REGIST_DE,OPERTOR_NM
2011-05,서울,구로구,구로3동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2011-06,서울,영등포구,영등포동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,1000000.0,2019-10-19,KEDSYS
2011-06,서울,마포구,도화동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2011-06,서울,마포구,도화동,P,P85,교육 서비스업,교육 서비스업,M,남성,20,20대,1.0,500000.0,2019-10-19,KEDSYS
2011-06,서울,마포구,상암동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,300000000.0,2019-10-19,KEDSYS
2011-06,서울,서초구,서초3동,P,P85,교육 서비스업,교육 서비스업,F,여성,20,20대,1.0,20000000.0,2019-10-19,KEDSYS
2011-06,서울,강남구,논현1동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,589855000.0,2019-10-19,KEDSYS
2011-06,서울,강남구,대치2동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,0.0,2019-10-19,KEDSYS
2011-06,서울,강남구,대치4동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2011-06,서울,강남구,대치4동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,2.0,85000000.0,2019-10-19,KEDSYS
2011-06,서울,강남구,대치4동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,500.0,2019-10-19,KEDSYS
2011-06,서울,송파구,마천1동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2011-06,서울,송파구,방이2동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,100000000.0,2019-10-19,KEDSYS
2011-06,서울,중구,소공동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,40000000.0,2019-10-19,KEDSYS
2011-06,서울,서초구,반포4동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2011-06,서울,서초구,방배2동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,312500000.0,2019-10-19,KEDSYS
2011-06,서울,서초구,방배3동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,25000000.0,2019-10-19,KEDSYS
2011-06,서울,서대문구,충현동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,100000000.0,2019-10-19,KEDSYS
2011-06,서울,강남구,압구정동,P,P85,교육 서비스업,교육 서비스업,M,남성,20,20대,1.0,40000000.0,2019-10-19,KEDSYS
2011-06,서울,강남구,압구정동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2011-06,서울,강동구,성내3동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2011-06,서울,서초구,방배본동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2011-06,서울,성동구,행당1동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,100000.0,2019-10-19,KEDSYS
2011-06,서울,양천구,목4동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,5000000.0,2019-10-19,KEDSYS
2011-06,서울,양천구,신정6동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,200000000.0,2019-10-19,KEDSYS
2011-06,서울,강남구,삼성2동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,200000000.0,2019-10-19,KEDSYS
2011-06,서울,강남구,삼성2동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,40000000.0,2019-10-19,KEDSYS
2011-06,서울,강남구,삼성2동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,4000000.0,2019-10-19,KEDSYS
2011-06,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,2.0,125000000.0,2019-10-19,KEDSYS
2011-06,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,50000000.0,2019-10-19,KEDSYS
2011-06,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,3.0,103333333.0,2019-10-19,KEDSYS
2011-06,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,5000000.0,2019-10-19,KEDSYS
2011-06,서울,동대문구,용신동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2011-06,서울,동대문구,청량리동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2011-06,서울,구로구,구로3동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2011-06,서울,종로구,종로1.2.3.4가동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2011-06,서울,관악구,인헌동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,500000000.0,2019-10-19,KEDSYS
2011-06,서울,관악구,낙성대동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,300000000.0,2019-10-19,KEDSYS
2011-06,서울,광진구,자양1동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,50000000.0,2019-10-19,KEDSYS
2011-06,서울,동작구,대방동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2011-06,서울,동작구,사당5동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,250000000.0,2019-10-19,KEDSYS
2011-06,서울,동작구,노량진1동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,5000000.0,2019-10-19,KEDSYS
2011-06,서울,금천구,가산동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2011-06,서울,금천구,가산동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,2.0,1365500000.0,2019-10-19,KEDSYS
2011-06,서울,노원구,상계2동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2011-06,서울,도봉구,창4동,P,P85,교육 서비스업,교육 서비스업,M,남성,60,60대,1.0,10000000.0,2019-10-19,KEDSYS
2011-07,서울,송파구,삼전동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2011-07,서울,서초구,서초3동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,30500000.0,2019-10-19,KEDSYS
2011-07,서울,서초구,서초3동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2011-07,서울,서초구,서초3동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2011-07,서울,양천구,목4동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,4900000.0,2019-10-19,KEDSYS
2011-07,서울,용산구,남영동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,158107500.0,2019-10-19,KEDSYS
2011-07,서울,은평구,불광2동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,5000000.0,2019-10-19,KEDSYS
2011-07,서울,강남구,대치1동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2011-07,서울,강남구,대치4동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,100000000.0,2019-10-19,KEDSYS
2011-07,서울,강남구,도곡1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,20000000.0,2019-10-19,KEDSYS
2011-07,서울,강남구,도곡2동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,200000000.0,2019-10-19,KEDSYS
2011-07,서울,강남구,삼성1동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,2500000.0,2019-10-19,KEDSYS
2011-07,서울,강남구,삼성1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2011-07,서울,중구,중림동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,50000000.0,2019-10-19,KEDSYS
2011-07,서울,중구,중림동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,30000000.0,2019-10-19,KEDSYS
2011-07,서울,중구,회현동,P,P85,교육 서비스업,교육 서비스업,F,여성,70,70대,1.0,50000000.0,2019-10-19,KEDSYS
2011-07,서울,강남구,청담동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,169360000.0,2019-10-19,KEDSYS
2011-07,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,500000000.0,2019-10-19,KEDSYS
2011-07,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,2.0,15000000.0,2019-10-19,KEDSYS
2011-07,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2011-07,서울,강남구,압구정동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2011-07,서울,강남구,압구정동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2011-07,서울,강동구,성내1동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2011-07,서울,영등포구,여의동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,100000000.0,2019-10-19,KEDSYS
2011-07,서울,영등포구,여의동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,50000000.0,2019-10-19,KEDSYS
2011-07,서울,영등포구,여의동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2011-07,서울,영등포구,영등포동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,1000000.0,2019-10-19,KEDSYS
2011-07,서울,영등포구,영등포동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,450000000.0,2019-10-19,KEDSYS
2011-07,서울,강남구,삼성2동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,2.0,2305000000.0,2019-10-19,KEDSYS
2011-07,서울,동대문구,이문1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2011-07,서울,서대문구,홍제3동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2011-07,서울,구로구,구로3동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2011-07,서울,관악구,성현동,P,P85,교육 서비스업,교육 서비스업,M,남성,20,20대,1.0,89330000.0,2019-10-19,KEDSYS
2011-07,서울,광진구,구의3동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2011-07,서울,서초구,방배4동,P,P85,교육 서비스업,교육 서비스업,F,여성,20,20대,1.0,75000000.0,2019-10-19,KEDSYS
2011-07,서울,서초구,서초1동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2011-07,서울,도봉구,쌍문2동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2011-07,서울,동작구,사당1동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2011-07,서울,동작구,노량진1동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2011-08,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,150000000.0,2019-10-19,KEDSYS
2011-08,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,0.0,2019-10-19,KEDSYS
2011-08,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,70000000.0,2019-10-19,KEDSYS
2011-08,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2011-08,서울,강남구,압구정동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,650000000.0,2019-10-19,KEDSYS
2011-08,서울,동대문구,청량리동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2011-08,서울,서대문구,신촌동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,113000000.0,2019-10-19,KEDSYS
2011-08,서울,영등포구,여의동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2011-08,서울,영등포구,여의동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,2.0,260000000.0,2019-10-19,KEDSYS
2011-08,서울,영등포구,대림1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,30000000.0,2019-10-19,KEDSYS
2011-08,서울,강남구,논현1동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,200000000.0,2019-10-19,KEDSYS
2011-08,서울,강남구,대치2동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,2.0,55000000.0,2019-10-19,KEDSYS
2011-08,서울,강남구,대치4동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,6000000.0,2019-10-19,KEDSYS
2011-08,서울,은평구,녹번동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2011-08,서울,은평구,대조동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2011-08,서울,종로구,이화동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,50000000.0,2019-10-19,KEDSYS
2011-08,서울,종로구,종로1.2.3.4가동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2011-08,서울,영등포구,신길1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2011-08,서울,관악구,행운동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,3000000.0,2019-10-19,KEDSYS
2011-08,서울,관악구,낙성대동,P,P85,교육 서비스업,교육 서비스업,M,남성,20,20대,1.0,3000000.0,2019-10-19,KEDSYS
2011-08,서울,마포구,서교동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,1000000.0,2019-10-19,KEDSYS
2011-08,서울,구로구,구로3동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,300000000.0,2019-10-19,KEDSYS
2011-08,서울,금천구,가산동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,120000000.0,2019-10-19,KEDSYS
2011-08,서울,노원구,중계1동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
